gene_name,ensembl_gene_id,x,y,cluster_no,location_name
RPRD1A,ENSG00000141425,0.0369,0.9898,24,"Neutrophils - Innate immunity signal integration"
IFNAR1,ENSG00000142166,0.0597,0.9673,24,"Neutrophils - Innate immunity signal integration"
MYO1F,ENSG00000142347,0.0484,0.9893,24,"Neutrophils - Innate immunity signal integration"
COP1,ENSG00000143207,0.0511,0.9827,24,"Neutrophils - Innate immunity signal integration"
FCGR2A,ENSG00000143226,0.0479,0.9926,24,"Neutrophils - Innate immunity signal integration"
SPOPL,ENSG00000144228,0.0611,0.9847,24,"Neutrophils - Innate immunity signal integration"
UBA3,ENSG00000144744,0.0717,0.9658,24,"Neutrophils - Innate immunity signal integration"
OSBPL11,ENSG00000144909,0.0582,0.9283,24,"Neutrophils - Innate immunity signal integration"
RNF175,ENSG00000145428,0.0406,0.9919,24,"Neutrophils - Innate immunity signal integration"
FBXO38,ENSG00000145868,0.0502,0.9876,24,"Neutrophils - Innate immunity signal integration"
DAAM2,ENSG00000146122,0.0379,0.9962,24,"Neutrophils - Innate immunity signal integration"
TAAR1,ENSG00000146399,0.0362,0.9883,24,"Neutrophils - Innate immunity signal integration"
CREB5,ENSG00000146592,0.0548,0.9867,24,"Neutrophils - Innate immunity signal integration"
SLC12A9,ENSG00000146828,0.0615,0.9746,24,"Neutrophils - Innate immunity signal integration"
SLC25A37,ENSG00000147454,0.0485,0.9869,24,"Neutrophils - Innate immunity signal integration"
DOCK5,ENSG00000147459,0.0209,0.9428,24,"Neutrophils - Innate immunity signal integration"
GPR107,ENSG00000148358,0.0401,0.9421,24,"Neutrophils - Innate immunity signal integration"
NOTCH1,ENSG00000148400,0.0612,0.9694,24,"Neutrophils - Innate immunity signal integration"
NRBF2,ENSG00000148572,0.0470,0.9624,24,"Neutrophils - Innate immunity signal integration"
PTPRJ,ENSG00000149177,0.0616,0.9786,24,"Neutrophils - Innate immunity signal integration"
TMCO3,ENSG00000150403,0.0626,0.9657,24,"Neutrophils - Innate immunity signal integration"
NEK7,ENSG00000151414,0.0458,0.9899,24,"Neutrophils - Innate immunity signal integration"
CDC123,ENSG00000151465,0.0467,0.9894,24,"Neutrophils - Innate immunity signal integration"
SCLT1,ENSG00000151466,0.0272,0.9685,24,"Neutrophils - Innate immunity signal integration"
GLT1D1,ENSG00000151948,0.0461,0.9922,24,"Neutrophils - Innate immunity signal integration"
PAN3,ENSG00000152520,0.0546,0.9878,24,"Neutrophils - Innate immunity signal integration"
MBNL1,ENSG00000152601,0.0418,0.9806,24,"Neutrophils - Innate immunity signal integration"
RASSF3,ENSG00000153179,0.0481,0.9890,24,"Neutrophils - Innate immunity signal integration"
AHCTF1,ENSG00000153207,0.0587,0.9557,24,"Neutrophils - Innate immunity signal integration"
HS2ST1,ENSG00000153936,0.0355,0.9912,24,"Neutrophils - Innate immunity signal integration"
PPP4R1,ENSG00000154845,0.0520,0.9916,24,"Neutrophils - Innate immunity signal integration"
MPPE1,ENSG00000154889,0.0474,0.9857,24,"Neutrophils - Innate immunity signal integration"
ZNF18,ENSG00000154957,0.0282,0.9652,24,"Neutrophils - Innate immunity signal integration"
HYCC2,ENSG00000155744,0.0512,0.9887,24,"Neutrophils - Innate immunity signal integration"
VPS8,ENSG00000156931,0.0334,0.9755,24,"Neutrophils - Innate immunity signal integration"
CLEC18A,ENSG00000157322,0.0416,0.9893,24,"Neutrophils - Innate immunity signal integration"
ST3GAL2,ENSG00000157350,0.0524,0.9781,24,"Neutrophils - Innate immunity signal integration"
KCNJ15,ENSG00000157551,0.0595,0.9793,24,"Neutrophils - Innate immunity signal integration"
WASF2,ENSG00000158195,0.0583,0.9500,24,"Neutrophils - Innate immunity signal integration"
ABHD3,ENSG00000158201,0.0483,0.9818,24,"Neutrophils - Innate immunity signal integration"
ZNF230,ENSG00000159882,0.0666,0.9717,24,"Neutrophils - Innate immunity signal integration"
SHKBP1,ENSG00000160410,0.0534,0.9559,24,"Neutrophils - Innate immunity signal integration"
JAML,ENSG00000160593,0.0592,0.9737,24,"Neutrophils - Innate immunity signal integration"
ALKBH4,ENSG00000160993,0.0541,0.9498,24,"Neutrophils - Innate immunity signal integration"
FBXL13,ENSG00000161040,0.0483,0.9768,24,"Neutrophils - Innate immunity signal integration"
ALPL,ENSG00000162551,0.0581,0.9673,24,"Neutrophils - Innate immunity signal integration"
RNF149,ENSG00000163162,0.0260,0.9584,24,"Neutrophils - Innate immunity signal integration"
TGFA,ENSG00000163235,0.0577,0.9798,24,"Neutrophils - Innate immunity signal integration"
PROK2,ENSG00000163421,0.0607,0.9763,24,"Neutrophils - Innate immunity signal integration"
CXCR1,ENSG00000163464,0.0487,0.9681,24,"Neutrophils - Innate immunity signal integration"
RBM47,ENSG00000163694,0.0567,0.9824,24,"Neutrophils - Innate immunity signal integration"
PLB1,ENSG00000163803,0.0467,0.9918,24,"Neutrophils - Innate immunity signal integration"
ZNF148,ENSG00000163848,0.0482,0.9920,24,"Neutrophils - Innate immunity signal integration"
SHISA5,ENSG00000164054,0.0446,0.9970,24,"Neutrophils - Innate immunity signal integration"
RICTOR,ENSG00000164327,0.0419,0.9858,24,"Neutrophils - Innate immunity signal integration"
CREBRF,ENSG00000164463,0.0395,0.9893,24,"Neutrophils - Innate immunity signal integration"
SAP30L,ENSG00000164576,0.0411,0.9969,24,"Neutrophils - Innate immunity signal integration"
KIF27,ENSG00000165115,0.0427,0.9945,24,"Neutrophils - Innate immunity signal integration"
NUDT5,ENSG00000165609,0.0405,0.9929,24,"Neutrophils - Innate immunity signal integration"
ARHGEF40,ENSG00000165801,0.0406,0.9630,24,"Neutrophils - Innate immunity signal integration"
TCP11L2,ENSG00000166046,0.0602,0.9790,24,"Neutrophils - Innate immunity signal integration"
ZNF319,ENSG00000166188,0.0606,0.9502,24,"Neutrophils - Innate immunity signal integration"
PRKCB,ENSG00000166501,0.0498,0.9908,24,"Neutrophils - Innate immunity signal integration"
NDEL1,ENSG00000166579,0.0267,0.9676,24,"Neutrophils - Innate immunity signal integration"
ZNF592,ENSG00000166716,0.0620,0.9781,24,"Neutrophils - Innate immunity signal integration"
DPEP2,ENSG00000167261,0.0441,0.9939,24,"Neutrophils - Innate immunity signal integration"
ZNF641,ENSG00000167528,0.0423,0.9463,24,"Neutrophils - Innate immunity signal integration"
DHRS13,ENSG00000167536,0.0477,0.9878,24,"Neutrophils - Innate immunity signal integration"
KMT2D,ENSG00000167548,0.0698,0.9696,24,"Neutrophils - Innate immunity signal integration"
ATG16L2,ENSG00000168010,0.0521,0.9921,24,"Neutrophils - Innate immunity signal integration"
IRF2,ENSG00000168310,0.0588,0.9791,24,"Neutrophils - Innate immunity signal integration"
ZNF608,ENSG00000168916,0.0427,0.9929,24,"Neutrophils - Innate immunity signal integration"
HSPBAP1,ENSG00000169087,0.0376,0.9765,24,"Neutrophils - Innate immunity signal integration"
XPO6,ENSG00000169180,0.0522,0.9792,24,"Neutrophils - Innate immunity signal integration"
REPS2,ENSG00000169891,0.0407,0.9827,24,"Neutrophils - Innate immunity signal integration"
TPST1,ENSG00000169902,0.0450,0.9917,24,"Neutrophils - Innate immunity signal integration"
USP32,ENSG00000170832,0.0350,0.9869,24,"Neutrophils - Innate immunity signal integration"
GPR27,ENSG00000170837,0.0754,0.9603,24,"Neutrophils - Innate immunity signal integration"
PIK3CD,ENSG00000171608,0.0559,0.9875,24,"Neutrophils - Innate immunity signal integration"
NHLH1,ENSG00000171786,0.0224,0.9616,24,"Neutrophils - Innate immunity signal integration"
TMCC1,ENSG00000172765,0.0416,0.9952,24,"Neutrophils - Innate immunity signal integration"
DCP2,ENSG00000172795,0.0445,0.9938,24,"Neutrophils - Innate immunity signal integration"
HPSE,ENSG00000173083,0.0411,0.9975,24,"Neutrophils - Innate immunity signal integration"
KDM2A,ENSG00000173120,0.0589,0.9774,24,"Neutrophils - Innate immunity signal integration"
MAB21L3,ENSG00000173212,0.0376,0.9872,24,"Neutrophils - Innate immunity signal integration"
STAT5B,ENSG00000173757,0.0524,0.9853,24,"Neutrophils - Innate immunity signal integration"
CEP19,ENSG00000174007,0.0553,0.9778,24,"Neutrophils - Innate immunity signal integration"
TLR1,ENSG00000174125,0.0570,0.9839,24,"Neutrophils - Innate immunity signal integration"
TLR6,ENSG00000174130,0.0671,0.9604,24,"Neutrophils - Innate immunity signal integration"
RESF1,ENSG00000174718,0.0587,0.9720,24,"Neutrophils - Innate immunity signal integration"
NLRP6,ENSG00000174885,0.0290,0.9815,24,"Neutrophils - Innate immunity signal integration"
SART1,ENSG00000175467,0.0662,0.9827,24,"Neutrophils - Innate immunity signal integration"
SLC35E3,ENSG00000175782,0.0273,0.9884,24,"Neutrophils - Innate immunity signal integration"
IP6K1,ENSG00000176095,0.0386,0.9669,24,"Neutrophils - Innate immunity signal integration"
SLCO3A1,ENSG00000176463,0.0728,0.9648,24,"Neutrophils - Innate immunity signal integration"
ZBTB34,ENSG00000177125,0.0551,0.9931,24,"Neutrophils - Innate immunity signal integration"
RPS6KA3,ENSG00000177189,0.0579,0.9887,24,"Neutrophils - Innate immunity signal integration"
ZNF552,ENSG00000178935,0.0514,0.9783,24,"Neutrophils - Innate immunity signal integration"
NSUN7,ENSG00000179299,0.0602,0.9821,24,"Neutrophils - Innate immunity signal integration"
ZDHHC20,ENSG00000180776,0.0495,0.9730,24,"Neutrophils - Innate immunity signal integration"
CXCR2,ENSG00000180871,0.0335,0.9850,24,"Neutrophils - Innate immunity signal integration"
ZNF746,ENSG00000181220,0.0569,0.9798,24,"Neutrophils - Innate immunity signal integration"
FRAT2,ENSG00000181274,0.0667,0.9614,24,"Neutrophils - Innate immunity signal integration"
P2RY13,ENSG00000181631,0.0567,0.9640,24,"Neutrophils - Innate immunity signal integration"
SLC8A1,ENSG00000183023,0.0421,0.9974,24,"Neutrophils - Innate immunity signal integration"
CAMK1D,ENSG00000183049,0.0304,0.9816,24,"Neutrophils - Innate immunity signal integration"
ZNF438,ENSG00000183621,0.0386,0.9923,24,"Neutrophils - Innate immunity signal integration"
KREMEN1,ENSG00000183762,0.0400,0.9954,24,"Neutrophils - Innate immunity signal integration"
A3GALT2,ENSG00000184389,0.0410,0.9946,24,"Neutrophils - Innate immunity signal integration"
IFITM2,ENSG00000185201,0.0494,0.9413,24,"Neutrophils - Innate immunity signal integration"
KIAA0825,ENSG00000185261,0.0395,0.9931,24,"Neutrophils - Innate immunity signal integration"
FAM174B,ENSG00000185442,0.0264,0.9680,24,"Neutrophils - Innate immunity signal integration"
SP1,ENSG00000185591,0.0474,0.9934,24,"Neutrophils - Innate immunity signal integration"
RSBN1L,ENSG00000187257,0.0519,0.9973,24,"Neutrophils - Innate immunity signal integration"
TLR5,ENSG00000187554,0.0546,0.9855,24,"Neutrophils - Innate immunity signal integration"
SEMA4D,ENSG00000187764,0.0606,0.9753,24,"Neutrophils - Innate immunity signal integration"
C3orf62,ENSG00000188315,0.0521,0.9780,24,"Neutrophils - Innate immunity signal integration"
RALGAPA2,ENSG00000188559,0.0446,0.9893,24,"Neutrophils - Innate immunity signal integration"
DPYD,ENSG00000188641,0.0505,0.9950,24,"Neutrophils - Innate immunity signal integration"
MSL1,ENSG00000188895,0.0665,0.9706,24,"Neutrophils - Innate immunity signal integration"
ENSG00000188897,ENSG00000188897,0.0235,0.9672,24,"Neutrophils - Innate immunity signal integration"
LRRK2,ENSG00000188906,0.0707,0.9609,24,"Neutrophils - Innate immunity signal integration"
ANKRD34B,ENSG00000189127,0.0699,0.9708,24,"Neutrophils - Innate immunity signal integration"
ZNF33A,ENSG00000189180,0.0547,0.9949,24,"Neutrophils - Innate immunity signal integration"
IL1RAP,ENSG00000196083,0.0326,0.9766,24,"Neutrophils - Innate immunity signal integration"
SIRPB2,ENSG00000196209,0.0502,0.9936,24,"Neutrophils - Innate immunity signal integration"
LCOR,ENSG00000196233,0.0325,0.9980,24,"Neutrophils - Innate immunity signal integration"
TPK1,ENSG00000196511,0.0379,0.9914,24,"Neutrophils - Innate immunity signal integration"
MME,ENSG00000196549,0.0554,0.9833,24,"Neutrophils - Innate immunity signal integration"
TECPR2,ENSG00000196663,0.0212,0.9650,24,"Neutrophils - Innate immunity signal integration"
MAML3,ENSG00000196782,0.0596,0.9764,24,"Neutrophils - Innate immunity signal integration"
CASP4,ENSG00000196954,0.0609,0.9630,24,"Neutrophils - Innate immunity signal integration"
IGF2R,ENSG00000197081,0.0703,0.9658,24,"Neutrophils - Innate immunity signal integration"
LRP10,ENSG00000197324,0.0606,0.9810,24,"Neutrophils - Innate immunity signal integration"
MAP3K5,ENSG00000197442,0.0549,0.9841,24,"Neutrophils - Innate immunity signal integration"
MPZL1,ENSG00000197965,0.0439,0.9916,24,"Neutrophils - Innate immunity signal integration"
IRAK4,ENSG00000198001,0.0485,0.9964,24,"Neutrophils - Innate immunity signal integration"
HSD17B11,ENSG00000198189,0.0556,0.9937,24,"Neutrophils - Innate immunity signal integration"
ASPH,ENSG00000198363,0.0645,0.9765,24,"Neutrophils - Innate immunity signal integration"
WWP2,ENSG00000198373,0.0390,0.9665,24,"Neutrophils - Innate immunity signal integration"
BAZ1A,ENSG00000198604,0.0515,0.9901,24,"Neutrophils - Innate immunity signal integration"
R3HDM4,ENSG00000198858,0.0644,0.9630,24,"Neutrophils - Innate immunity signal integration"
MAP3K3,ENSG00000198909,0.0632,0.9698,24,"Neutrophils - Innate immunity signal integration"
CR1,ENSG00000203710,0.0561,0.9713,24,"Neutrophils - Innate immunity signal integration"
LILRB3,ENSG00000204577,0.0399,0.8995,24,"Neutrophils - Innate immunity signal integration"
CNEP1R1,ENSG00000205423,0.0495,0.9916,24,"Neutrophils - Innate immunity signal integration"
ZNF254,ENSG00000213096,0.0481,0.9766,24,"Neutrophils - Innate immunity signal integration"
CHUK,ENSG00000213341,0.0418,0.9721,24,"Neutrophils - Innate immunity signal integration"
MINDY4B,ENSG00000214237,0.0694,0.9766,24,"Neutrophils - Innate immunity signal integration"
C10orf105,ENSG00000214688,0.0286,0.9695,24,"Neutrophils - Innate immunity signal integration"
UBXN2B,ENSG00000215114,0.0423,0.9765,24,"Neutrophils - Innate immunity signal integration"
EFCAB8,ENSG00000215529,0.0292,0.9819,24,"Neutrophils - Innate immunity signal integration"
ACBD6,ENSG00000230124,0.0557,0.9823,24,"Neutrophils - Innate immunity signal integration"
DYTN,ENSG00000232125,0.0704,0.9703,24,"Neutrophils - Innate immunity signal integration"
NFAM1,ENSG00000235568,0.0358,0.9919,24,"Neutrophils - Innate immunity signal integration"
LY75-CD302,ENSG00000248672,0.0382,0.9683,24,"Neutrophils - Innate immunity signal integration"
ENSG00000249141,ENSG00000249141,0.0800,0.8251,24,"Neutrophils - Innate immunity signal integration"
LINC02218,ENSG00000249662,0.0504,0.9910,24,"Neutrophils - Innate immunity signal integration"
LYN,ENSG00000254087,0.0385,0.9966,24,"Neutrophils - Innate immunity signal integration"
ANKHD1-EIF4EBP3,ENSG00000254996,0.0341,0.9894,24,"Neutrophils - Innate immunity signal integration"
ENSG00000260861,ENSG00000260861,0.0637,0.9737,24,"Neutrophils - Innate immunity signal integration"
LINC00672,ENSG00000263874,0.0615,0.9774,24,"Neutrophils - Innate immunity signal integration"
KLF14,ENSG00000266265,0.0670,0.9691,24,"Neutrophils - Innate immunity signal integration"
ENSG00000267561,ENSG00000267561,0.0232,0.9672,24,"Neutrophils - Innate immunity signal integration"
NBPF26,ENSG00000273136,0.0321,0.9826,24,"Neutrophils - Innate immunity signal integration"
NATD1,ENSG00000274180,0.0605,0.9769,24,"Neutrophils - Innate immunity signal integration"
ENSG00000282804,ENSG00000282804,0.0420,0.9963,24,"Neutrophils - Innate immunity signal integration"
ENSG00000284956,ENSG00000284956,0.0286,0.9730,24,"Neutrophils - Innate immunity signal integration"
OOSP3,ENSG00000285231,0.0408,0.9945,24,"Neutrophils - Innate immunity signal integration"
ENSG00000285708,ENSG00000285708,0.0486,0.9935,24,"Neutrophils - Innate immunity signal integration"
ENSG00000288681,ENSG00000288681,0.0648,0.9550,24,"Neutrophils - Innate immunity signal integration"
ENSG00000290183,ENSG00000290183,0.0372,1.0000,24,"Neutrophils - Innate immunity signal integration"
PON1,ENSG00000005421,-0.3159,0.7023,25,"Hepatocytes - Plasma protein synthesis & secretion"
MASP2,ENSG00000009724,-0.3036,0.7008,25,"Hepatocytes - Plasma protein synthesis & secretion"
NPC1L1,ENSG00000015520,-0.3181,0.7001,25,"Hepatocytes - Plasma protein synthesis & secretion"
C8B,ENSG00000021852,-0.3116,0.6998,25,"Hepatocytes - Plasma protein synthesis & secretion"
C6,ENSG00000039537,-0.3166,0.7032,25,"Hepatocytes - Plasma protein synthesis & secretion"
CP,ENSG00000047457,-0.3112,0.6956,25,"Hepatocytes - Plasma protein synthesis & secretion"
MSMO1,ENSG00000052802,-0.0283,-0.0662,25,"Hepatocytes - Plasma protein synthesis & secretion"
ITIH1,ENSG00000055957,-0.3128,0.7011,25,"Hepatocytes - Plasma protein synthesis & secretion"
IDI1,ENSG00000067064,-0.0291,-0.0717,25,"Hepatocytes - Plasma protein synthesis & secretion"
CPB2,ENSG00000080618,-0.2987,0.6992,25,"Hepatocytes - Plasma protein synthesis & secretion"
CFHR2,ENSG00000080910,-0.3132,0.6989,25,"Hepatocytes - Plasma protein synthesis & secretion"
SLC27A5,ENSG00000083807,-0.3029,0.6982,25,"Hepatocytes - Plasma protein synthesis & secretion"
APOB,ENSG00000084674,-0.3141,0.6995,25,"Hepatocytes - Plasma protein synthesis & secretion"
FETUB,ENSG00000090512,-0.3183,0.7020,25,"Hepatocytes - Plasma protein synthesis & secretion"
SCD,ENSG00000099194,-0.3182,0.6992,25,"Hepatocytes - Plasma protein synthesis & secretion"
SERPIND1,ENSG00000099937,-0.3062,0.7005,25,"Hepatocytes - Plasma protein synthesis & secretion"
HAO1,ENSG00000101323,-0.3106,0.7002,25,"Hepatocytes - Plasma protein synthesis & secretion"
F9,ENSG00000101981,-0.3129,0.7002,25,"Hepatocytes - Plasma protein synthesis & secretion"
DHODH,ENSG00000102967,-0.3152,0.7035,25,"Hepatocytes - Plasma protein synthesis & secretion"
FGL1,ENSG00000104760,-0.3180,0.7025,25,"Hepatocytes - Plasma protein synthesis & secretion"
GCDH,ENSG00000105607,-0.3057,0.6943,25,"Hepatocytes - Plasma protein synthesis & secretion"
HAMP,ENSG00000105697,-0.3130,0.6994,25,"Hepatocytes - Plasma protein synthesis & secretion"
TFR2,ENSG00000106327,-0.3144,0.7004,25,"Hepatocytes - Plasma protein synthesis & secretion"
C5,ENSG00000106804,-0.3172,0.6998,25,"Hepatocytes - Plasma protein synthesis & secretion"
AMBP,ENSG00000106927,-0.3126,0.7007,25,"Hepatocytes - Plasma protein synthesis & secretion"
VTN,ENSG00000109072,-0.3147,0.7011,25,"Hepatocytes - Plasma protein synthesis & secretion"
UGT2B10,ENSG00000109181,-0.3096,0.6977,25,"Hepatocytes - Plasma protein synthesis & secretion"
SC5D,ENSG00000109929,-0.0076,0.5374,25,"Hepatocytes - Plasma protein synthesis & secretion"
HPX,ENSG00000110169,-0.3153,0.7030,25,"Hepatocytes - Plasma protein synthesis & secretion"
GYS2,ENSG00000111713,0.2440,0.2729,25,"Hepatocytes - Plasma protein synthesis & secretion"
GPLD1,ENSG00000112293,-0.3129,0.7009,25,"Hepatocytes - Plasma protein synthesis & secretion"
C9,ENSG00000113600,-0.3167,0.7024,25,"Hepatocytes - Plasma protein synthesis & secretion"
HRG,ENSG00000113905,-0.3170,0.6998,25,"Hepatocytes - Plasma protein synthesis & secretion"
STEAP3,ENSG00000115107,-0.3186,0.7007,25,"Hepatocytes - Plasma protein synthesis & secretion"
PROC,ENSG00000115718,-0.3127,0.7013,25,"Hepatocytes - Plasma protein synthesis & secretion"
DHCR24,ENSG00000116133,-0.3184,0.7022,25,"Hepatocytes - Plasma protein synthesis & secretion"
SCP2,ENSG00000116171,-0.3161,0.7011,25,"Hepatocytes - Plasma protein synthesis & secretion"
CFHR3,ENSG00000116785,-0.3197,0.7033,25,"Hepatocytes - Plasma protein synthesis & secretion"
CPN1,ENSG00000120054,-0.3144,0.7007,25,"Hepatocytes - Plasma protein synthesis & secretion"
ACAT2,ENSG00000120437,-0.0309,-0.0701,25,"Hepatocytes - Plasma protein synthesis & secretion"
SERPINA7,ENSG00000123561,-0.3164,0.7019,25,"Hepatocytes - Plasma protein synthesis & secretion"
C4BPA,ENSG00000123838,-0.3211,0.7049,25,"Hepatocytes - Plasma protein synthesis & secretion"
C4BPB,ENSG00000123843,-0.3097,0.7003,25,"Hepatocytes - Plasma protein synthesis & secretion"
C3,ENSG00000125730,-0.3193,0.7037,25,"Hepatocytes - Plasma protein synthesis & secretion"
PROZ,ENSG00000126231,-0.3072,0.6978,25,"Hepatocytes - Plasma protein synthesis & secretion"
LBP,ENSG00000129988,-0.3198,0.7039,25,"Hepatocytes - Plasma protein synthesis & secretion"
ANGPTL8,ENSG00000130173,-0.3179,0.7017,25,"Hepatocytes - Plasma protein synthesis & secretion"
ASS1,ENSG00000130707,-0.3169,0.7028,25,"Hepatocytes - Plasma protein synthesis & secretion"
RIDA,ENSG00000132541,-0.3155,0.7035,25,"Hepatocytes - Plasma protein synthesis & secretion"
CRP,ENSG00000132693,-0.3223,0.7057,25,"Hepatocytes - Plasma protein synthesis & secretion"
ANGPTL3,ENSG00000132855,-0.3162,0.7026,25,"Hepatocytes - Plasma protein synthesis & secretion"
ERG28,ENSG00000133935,-0.0328,-0.0511,25,"Hepatocytes - Plasma protein synthesis & secretion"
GSTM1,ENSG00000134184,-0.3192,0.6949,25,"Hepatocytes - Plasma protein synthesis & secretion"
SAA2,ENSG00000134339,-0.3191,0.7032,25,"Hepatocytes - Plasma protein synthesis & secretion"
CFHR4,ENSG00000134365,-0.3184,0.7035,25,"Hepatocytes - Plasma protein synthesis & secretion"
CFHR5,ENSG00000134389,-0.3199,0.7035,25,"Hepatocytes - Plasma protein synthesis & secretion"
SLCO1B1,ENSG00000134538,-0.3115,0.7059,25,"Hepatocytes - Plasma protein synthesis & secretion"
AGT,ENSG00000135744,-0.3182,0.7026,25,"Hepatocytes - Plasma protein synthesis & secretion"
CYP2C9,ENSG00000138109,-0.3149,0.7002,25,"Hepatocytes - Plasma protein synthesis & secretion"
CYP2C8,ENSG00000138115,-0.3148,0.7019,25,"Hepatocytes - Plasma protein synthesis & secretion"
SLC38A4,ENSG00000139209,-0.3128,0.7049,25,"Hepatocytes - Plasma protein synthesis & secretion"
AMDHD1,ENSG00000139344,-0.3189,0.7024,25,"Hepatocytes - Plasma protein synthesis & secretion"
MMAB,ENSG00000139428,-0.0328,-0.0602,25,"Hepatocytes - Plasma protein synthesis & secretion"
F13B,ENSG00000143278,-0.3074,0.7005,25,"Hepatocytes - Plasma protein synthesis & secretion"
AHSG,ENSG00000145192,-0.3145,0.7010,25,"Hepatocytes - Plasma protein synthesis & secretion"
GC,ENSG00000145321,-0.3185,0.7033,25,"Hepatocytes - Plasma protein synthesis & secretion"
LECT2,ENSG00000145826,-0.3119,0.6999,25,"Hepatocytes - Plasma protein synthesis & secretion"
MMUT,ENSG00000146085,-0.3214,0.6966,25,"Hepatocytes - Plasma protein synthesis & secretion"
NSDHL,ENSG00000147383,-0.0257,-0.0615,25,"Hepatocytes - Plasma protein synthesis & secretion"
HABP2,ENSG00000148702,-0.3161,0.6999,25,"Hepatocytes - Plasma protein synthesis & secretion"
SAA4,ENSG00000148965,-0.3209,0.7041,25,"Hepatocytes - Plasma protein synthesis & secretion"
THRSP,ENSG00000151365,-0.3239,0.7053,25,"Hepatocytes - Plasma protein synthesis & secretion"
ITIH2,ENSG00000151655,-0.3201,0.7009,25,"Hepatocytes - Plasma protein synthesis & secretion"
TDO2,ENSG00000151790,-0.3163,0.7024,25,"Hepatocytes - Plasma protein synthesis & secretion"
C8A,ENSG00000157131,-0.3143,0.7025,25,"Hepatocytes - Plasma protein synthesis & secretion"
UROC1,ENSG00000159650,-0.3118,0.7028,25,"Hepatocytes - Plasma protein synthesis & secretion"
LRRC3,ENSG00000160233,-0.3086,0.7036,25,"Hepatocytes - Plasma protein synthesis & secretion"
CYP3A7,ENSG00000160870,-0.3187,0.7026,25,"Hepatocytes - Plasma protein synthesis & secretion"
PGLYRP2,ENSG00000161031,-0.3211,0.7061,25,"Hepatocytes - Plasma protein synthesis & secretion"
ITIH3,ENSG00000162267,-0.3155,0.7030,25,"Hepatocytes - Plasma protein synthesis & secretion"
CYB5A,ENSG00000166347,-0.3113,0.6934,25,"Hepatocytes - Plasma protein synthesis & secretion"
MVD,ENSG00000167508,-0.0261,-0.1149,25,"Hepatocytes - Plasma protein synthesis & secretion"
GLYCTK,ENSG00000168237,-0.3073,0.6984,25,"Hepatocytes - Plasma protein synthesis & secretion"
HJV,ENSG00000168509,-0.3150,0.7013,25,"Hepatocytes - Plasma protein synthesis & secretion"
ATF5,ENSG00000169136,-0.2979,0.6990,25,"Hepatocytes - Plasma protein synthesis & secretion"
SERPINA6,ENSG00000170099,-0.3204,0.7014,25,"Hepatocytes - Plasma protein synthesis & secretion"
FOXD4,ENSG00000170122,0.2623,0.1668,25,"Hepatocytes - Plasma protein synthesis & secretion"
HSD17B13,ENSG00000170509,-0.3085,0.6992,25,"Hepatocytes - Plasma protein synthesis & secretion"
FGG,ENSG00000171557,-0.3175,0.7025,25,"Hepatocytes - Plasma protein synthesis & secretion"
FGA,ENSG00000171560,-0.3167,0.7024,25,"Hepatocytes - Plasma protein synthesis & secretion"
FGB,ENSG00000171564,-0.3142,0.7026,25,"Hepatocytes - Plasma protein synthesis & secretion"
AGXT,ENSG00000172482,-0.3119,0.7008,25,"Hepatocytes - Plasma protein synthesis & secretion"
ACOT12,ENSG00000172497,-0.3075,0.7060,25,"Hepatocytes - Plasma protein synthesis & secretion"
DHCR7,ENSG00000172893,-0.0288,-0.0561,25,"Hepatocytes - Plasma protein synthesis & secretion"
SAA1,ENSG00000173432,-0.3206,0.7001,25,"Hepatocytes - Plasma protein synthesis & secretion"
MST1,ENSG00000173531,-0.3154,0.7009,25,"Hepatocytes - Plasma protein synthesis & secretion"
APOF,ENSG00000175336,-0.3127,0.7060,25,"Hepatocytes - Plasma protein synthesis & secretion"
A2M,ENSG00000175899,-0.3163,0.6959,25,"Hepatocytes - Plasma protein synthesis & secretion"
SPRYD4,ENSG00000176422,-0.3163,0.7019,25,"Hepatocytes - Plasma protein synthesis & secretion"
C8G,ENSG00000176919,-0.3106,0.7041,25,"Hepatocytes - Plasma protein synthesis & secretion"
F2,ENSG00000180210,-0.3180,0.7046,25,"Hepatocytes - Plasma protein synthesis & secretion"
GLTPD2,ENSG00000182327,-0.3088,0.6974,25,"Hepatocytes - Plasma protein synthesis & secretion"
SERPINA11,ENSG00000186910,-0.3167,0.7039,25,"Hepatocytes - Plasma protein synthesis & secretion"
TMPRSS6,ENSG00000187045,-0.2992,0.6978,25,"Hepatocytes - Plasma protein synthesis & secretion"
RTL4,ENSG00000187823,-0.3180,0.7037,25,"Hepatocytes - Plasma protein synthesis & secretion"
ACADSB,ENSG00000196177,-0.3141,0.7032,25,"Hepatocytes - Plasma protein synthesis & secretion"
SLC22A25,ENSG00000196600,-0.3126,0.7013,25,"Hepatocytes - Plasma protein synthesis & secretion"
UGT2B15,ENSG00000196620,-0.3173,0.7036,25,"Hepatocytes - Plasma protein synthesis & secretion"
SERPINA1,ENSG00000197249,-0.3196,0.7031,25,"Hepatocytes - Plasma protein synthesis & secretion"
CYP2B6,ENSG00000197408,-0.3172,0.7008,25,"Hepatocytes - Plasma protein synthesis & secretion"
CYP2A7,ENSG00000198077,-0.3183,0.7021,25,"Hepatocytes - Plasma protein synthesis & secretion"
